fecha,ciudad,visitas_tienda,pedidos_tienda,pedidos_click_collect,tasa_conversion_tienda_pct,sesiones_web,pedidos_online,tasa_conversion_web_pct,rebajas_flag,black_friday_flag,navidad_flag,payday_flag,festivo_local_flag,lluvia_indice,temperatura_media_c,turismo_indice,incidencia_ecommerce_flag
2020-01-22,A Coruna,34,8.0,0.0,0.2362,19,1.0,0.052,1,0,0,0,0,70.1,8.3,18.4,0
2020-01-23,Madrid,38,10.0,7.0,0.2621,299,9.0,0.0536,1,0,0,0,0,39.2,8.7,26.2,0
2020-01-23,Barcelona,45,11.0,0.0,0.2439,202,11.0,0.0545,1,0,0,0,0,61.1,7.8,42.0,0
2020-01-23,Valencia,36,9.0,2.0,0.2513,209,7.0,0.0432,1,0,0,0,0,34.8,10.8,42.3,1
2020-01-23,Sevilla,39,9.0,2.0,0.2281,98,3.0,0.051,1,0,0,0,0,54.2,13.2,38.2,0
2020-01-23,Malaga,43,10.0,2.0,0.2344,145,6.0,0.0553,1,0,0,0,0,55.3,13.5,40.4,0
2020-01-23,Zaragoza,12,3.0,3.0,0.246,93,2.0,0.0539,1,0,0,0,0,46.8,4.5,9.2,0
2020-01-23,Bilbao,24,5.0,2.0,0.2073,113,4.0,0.0533,1,0,0,0,0,84.7,9.6,0.0,0
2020-01-23,Murcia,26,6.0,2.0,0.2271,181,8.0,0.0551,1,0,0,0,0,46.1,10.8,30.0,0
2020-01-23,Palma,29,6.0,0.0,0.2059,36,2.0,0.0562,1,0,0,0,0,50.1,6.2,23.5,0
2020-01-23,A Coruna,53,10.0,1.0,0.1884,55,2.0,0.0547,1,0,0,0,0,69.3,6.0,34.5,0
2020-01-24,Madrid,55,12.0,8.0,0.2162,461,15.0,0.0499,1,0,0,0,0,70.0,9.0,25.1,0
2020-01-24,Barcelona,45,10.0,2.0,0.2242,311,15.0,0.0546,1,0,0,0,0,76.3,12.3,43.6,0
2020-01-24,Valencia,41,9.0,4.0,0.2191,269,10.0,0.052,1,0,0,0,0,75.3,11.8,25.3,0
2020-01-24,Sevilla,25,6.0,3.0,0.2362,104,2.0,0.0481,1,0,0,0,0,39.6,13.9,39.4,0
2020-01-24,Malaga,36,9.0,2.0,0.2533,113,4.0,0.0532,1,0,0,0,0,54.9,11.7,41.7,0
2020-01-24,Zaragoza,26,6.0,2.0,0.2315,144,5.0,0.0487,1,0,0,0,0,38.9,7.5,6.8,0
2020-01-24,Bilbao,25,5.0,4.0,0.2009,202,7.0,0.0545,1,0,0,0,0,74.6,6.5,8.3,0
2020-01-24,Murcia,29,6.0,1.0,0.2097,115,5.0,0.0522,1,0,0,0,0,67.4,8.9,17.8,0
2020-01-24,Palma,20,4.0,2.0,0.2035,99,3.0,0.0506,1,0,0,0,0,56.1,13.4,73.5,0
2020-01-24,A Coruna,29,6.0,1.0,0.2072,56,2.0,0.0535,1,0,0,0,0,79.5,13.0,10.3,0
2020-01-25,Madrid,48,12.0,4.0,0.25,313,14.0,0.0575,1,0,0,1,0,57.2,8.4,7.0,0
2020-01-25,Barcelona,80,20.0,7.0,0.2509,285,9.0,0.0561,1,0,0,1,0,50.1,7.9,37.4,0
2020-01-25,Valencia,23,6.0,3.0,0.2616,121,4.0,0.0577,1,0,0,1,0,54.3,12.0,24.5,0
2020-01-25,Sevilla,67,14.0,4.0,0.2082,101,2.0,0.0591,1,0,0,1,0,71.2,13.2,18.5,0
2020-01-25,Malaga,51,12.0,1.0,0.234,115,6.0,0.0611,1,0,0,1,0,55.5,12.9,30.6,0
2020-01-25,Zaragoza,41,9.0,1.0,0.2215,71,3.0,0.0561,1,0,0,1,0,54.9,2.7,0.3,0
2020-01-25,Bilbao,74,15.0,1.0,0.2022,117,5.0,0.0514,1,0,0,1,0,79.6,7.7,11.2,0
2020-01-25,Murcia,43,10.0,2.0,0.234,152,6.0,0.0528,1,0,0,1,0,46.0,12.6,26.3,0
2020-01-25,Palma,22,5.0,1.0,0.2241,36,1.0,0.0559,1,0,0,1,0,64.8,12.5,51.0,0
2020-01-25,A Coruna,37,8.0,2.0,0.214,204,9.0,0.0539,1,0,0,1,0,72.9,13.5,29.2,0
2020-01-26,Madrid,50,12.0,4.0,0.2382,217,9.0,0.0598,1,0,0,1,0,71.7,9.9,28.1,0
2020-01-26,Barcelona,37,9.0,8.0,0.2428,297,8.0,0.0539,1,0,0,1,0,32.8,11.2,24.5,0
2020-01-26,Valencia,20,5.0,4.0,0.2444,225,8.0,0.0534,1,0,0,1,0,48.1,11.3,26.9,0
2020-01-26,Sevilla,27,6.0,1.0,0.2246,119,5.0,0.0505,1,0,0,1,0,46.6,11.4,24.1,0
2020-01-26,Malaga,33,8.0,1.0,0.2389,137,6.0,0.0509,1,0,0,1,0,46.5,17.0,29.6,0
2020-01-26,Zaragoza,64,15.0,3.0,0.2351,190,7.0,0.0527,1,0,0,1,0,34.9,10.1,21.6,0
2020-01-26,Bilbao,24,5.0,1.0,0.2092,49,2.0,0.0612,1,0,0,1,0,96.8,9.7,6.4,0
2020-01-26,Murcia,17,4.0,4.0,0.2363,180,6.0,0.0556,1,0,0,1,0,52.0,10.3,41.5,0
2020-01-26,Palma,20,5.0,3.0,0.247,71,1.0,0.056,1,0,0,1,0,43.7,16.1,45.7,0
2020-01-26,A Coruna,22,5.0,0.0,0.2294,108,6.0,0.0553,1,0,0,1,0,54.1,12.4,19.8,0
2020-01-27,Madrid,61,14.0,6.0,0.2286,209,6.0,0.0574,1,0,0,1,0,69.4,10.0,25.4,0
2020-01-27,Barcelona,52,13.0,6.0,0.251,218,6.0,0.055,1,0,0,1,0,58.8,10.1,29.6,0
2020-01-27,Valencia,31,7.0,5.0,0.2294,136,4.0,0.0661,1,0,0,1,0,82.6,15.7,46.6,0
2020-01-27,Sevilla,44,11.0,2.0,0.2512,127,5.0,0.0553,1,0,0,1,0,41.6,14.5,18.4,0
2020-01-27,Malaga,27,7.0,1.0,0.2611,91,4.0,0.0548,1,0,0,1,0,29.3,15.6,33.2,0
2020-01-27,Zaragoza,4,1.0,4.0,0.2486,225,9.0,0.0578,1,0,0,1,0,29.2,3.7,25.1,0
2020-01-27,Bilbao,27,5.0,3.0,0.1871,125,5.0,0.064,1,0,0,1,0,98.0,9.2,8.5,0
2020-01-27,Murcia,31,7.0,2.0,0.2229,70,2.0,0.0572,1,0,0,1,0,77.0,14.7,8.9,0
2020-01-27,Palma,2,0.0,0.0,0.258,53,3.0,0.0566,1,0,0,1,0,52.1,10.9,58.5,0
2020-01-27,A Coruna,27,6.0,1.0,0.2197,31,1.0,0.0638,1,0,0,1,0,91.8,7.8,28.5,0
2020-01-28,Madrid,66,15.0,3.0,0.2265,247,11.0,0.0567,1,0,0,1,0,63.1,7.2,20.8,0
2020-01-28,Barcelona,39,10.0,3.0,0.2586,244,10.0,0.0534,1,0,0,1,0,53.4,10.2,63.9,0
2020-01-28,Valencia,61,15.0,4.0,0.2448,132,3.0,0.053,1,0,0,1,0,36.9,11.7,32.6,0
2020-01-28,Sevilla,28,6.0,2.0,0.2177,122,5.0,0.0572,1,0,0,1,0,61.8,8.5,19.7,0
2020-01-28,Malaga,36,9.0,5.0,0.2477,207,7.0,0.058,1,0,0,1,0,59.0,11.3,57.3,0
2020-01-28,Zaragoza,25,6.0,1.0,0.2399,110,5.0,0.0546,1,0,0,1,0,58.1,0.5,17.3,0
2020-01-28,Bilbao,26,6.0,2.0,0.2322,135,6.0,0.0593,1,0,0,1,0,91.4,6.9,17.3,0
2020-01-28,Murcia,27,6.0,1.0,0.2233,155,8.0,0.0581,1,0,0,1,0,30.5,13.3,33.8,0
2020-01-28,Palma,38,9.0,2.0,0.2346,56,1.0,0.0537,1,0,0,1,0,28.0,6.5,39.3,0
2020-01-28,A Coruna,26,6.0,1.0,0.2303,92,5.0,0.0654,1,0,0,1,0,88.5,9.9,27.4,0
2020-01-29,Madrid,25,6.0,5.0,0.2422,307,12.0,0.0555,1,0,0,1,0,54.2,7.6,26.6,0
2020-01-29,Barcelona,41,10.0,5.0,0.2467,158,3.0,0.0507,1,0,0,1,0,49.6,9.4,54.6,0
2020-01-29,Valencia,28,7.0,1.0,0.247,88,4.0,0.0567,1,0,0,1,0,51.6,11.0,19.4,0
2020-01-29,Sevilla,32,7.0,2.0,0.2191,163,8.0,0.0612,1,0,0,1,0,63.3,12.5,30.1,0
2020-01-29,Malaga,20,5.0,1.0,0.2456,103,5.0,0.0582,1,0,0,1,0,46.7,13.9,22.4,0
2020-01-29,Zaragoza,13,3.0,5.0,0.2378,221,8.0,0.0587,1,0,0,1,0,54.0,9.7,19.0,0
2020-01-29,Bilbao,22,5.0,1.0,0.2275,178,9.0,0.0562,1,0,0,1,0,69.3,14.5,11.8,0
2020-01-29,Murcia,25,6.0,2.0,0.2446,69,2.0,0.0583,1,0,0,1,0,41.9,13.2,13.0,0
2020-01-29,Palma,13,3.0,3.0,0.2392,78,2.0,0.0644,1,0,0,1,0,70.1,10.8,36.6,0
2020-01-29,A Coruna,15,3.0,3.0,0.2046,85,2.0,0.0585,1,0,0,1,0,80.2,10.8,26.7,0
2020-01-30,Madrid,30,7.0,5.0,0.2344,265,11.0,0.0605,1,0,0,1,0,56.1,13.1,15.1,0
2020-01-30,Barcelona,39,9.0,7.0,0.2327,318,12.0,0.0597,1,0,0,1,0,61.6,7.3,23.5,0
2020-01-30,Valencia,51,12.0,4.0,0.2341,194,7.0,0.0566,1,0,0,1,0,61.3,13.9,13.9,0
2020-01-30,Sevilla,22,5.0,1.0,0.2248,158,7.0,0.0505,1,0,0,1,0,47.4,13.5,23.1,0
2020-01-30,Malaga,34,8.0,5.0,0.2387,90,0.0,0.0555,1,0,0,1,0,58.8,10.9,25.9,0
2020-01-30,Zaragoza,20,4.0,3.0,0.2013,140,5.0,0.0571,1,0,0,1,0,73.8,5.5,6.4,0
2020-01-30,Bilbao,23,5.0,3.0,0.2184,135,6.0,0.0665,1,0,0,1,0,111.4,8.8,0.0,0
2020-01-30,Murcia,22,5.0,2.0,0.2292,152,6.0,0.0527,1,0,0,1,0,56.4,11.6,4.0,0
2020-01-30,Palma,36,8.0,0.0,0.2239,17,1.0,0.0587,1,0,0,1,0,78.8,12.2,27.4,0
2020-01-30,A Coruna,28,6.0,5.0,0.2171,154,5.0,0.0649,1,0,0,1,0,104.8,9.3,39.1,0
2020-01-31,Madrid,55,13.0,6.0,0.2358,280,7.0,0.0464,1,0,0,0,0,57.8,8.2,17.4,0
2020-01-31,Barcelona,82,18.0,9.0,0.2202,350,8.0,0.0486,1,0,0,0,0,58.7,15.3,43.2,0
2020-01-31,Valencia,34,7.0,4.0,0.2088,199,6.0,0.0503,1,0,0,0,0,45.8,7.3,29.6,0
2020-01-31,Sevilla,27,6.0,4.0,0.2229,167,5.0,0.0539,1,0,0,0,0,67.4,16.6,31.4,0
2020-01-31,Malaga,48,11.0,1.0,0.2297,136,6.0,0.0516,1,0,0,0,0,74.2,11.4,33.4,0
2020-01-31,Zaragoza,24,5.0,4.0,0.2115,116,2.0,0.0518,1,0,0,0,0,63.8,1.4,13.3,0
2020-01-31,Bilbao,57,13.0,5.0,0.2282,264,9.0,0.053,1,0,0,0,0,45.9,8.9,8.3,0
2020-01-31,Murcia,15,3.0,3.0,0.2055,78,1.0,0.0514,1,0,0,0,0,55.2,11.6,25.3,0
2020-01-31,Palma,23,5.0,0.0,0.2131,118,6.0,0.0509,1,0,0,0,0,77.3,11.8,47.4,0
2020-01-31,A Coruna,17,4.0,3.0,0.2288,93,2.0,0.0538,1,0,0,0,0,74.2,13.7,32.4,0
2020-02-01,Madrid,48,12.0,1.0,0.2497,102,5.0,0.0591,1,0,0,1,0,69.2,4.0,3.0,0
2020-02-01,Barcelona,43,11.0,4.0,0.2543,246,9.0,0.0528,1,0,0,1,0,44.5,10.1,33.5,0
2020-02-01,Valencia,47,11.0,2.0,0.2327,92,3.0,0.0545,1,0,0,1,0,78.2,14.5,37.2,0
2020-02-01,Sevilla,19,5.0,5.0,0.2614,139,3.0,0.0575,1,0,0,1,0,52.7,15.3,17.0,0
2020-02-01,Malaga,32,8.0,2.0,0.2505,108,4.0,0.0556,1,0,0,1,0,51.6,14.9,45.2,0
2020-02-01,Zaragoza,31,7.0,2.0,0.228,36,0.0,0.0548,1,0,0,1,0,37.5,6.4,0.0,0
2020-02-01,Bilbao,14,3.0,0.0,0.2148,72,4.0,0.0552,1,0,0,1,0,64.8,8.7,16.1,0
2020-02-01,Murcia,44,10.0,4.0,0.2281,129,3.0,0.0544,1,0,0,1,0,43.0,10.9,13.3,0
2020-02-01,Palma,31,7.0,2.0,0.2254,90,3.0,0.0554,1,0,0,1,0,73.9,15.0,52.2,0
2020-02-01,A Coruna,43,9.0,2.0,0.2075,78,3.0,0.0645,1,0,0,1,0,88.8,7.4,27.5,0
2020-02-02,Madrid,34,9.0,4.0,0.2656,164,5.0,0.0548,1,0,0,1,0,45.8,0.9,36.4,0
2020-02-02,Barcelona,32,8.0,3.0,0.2493,276,12.0,0.0544,1,0,0,1,0,43.3,8.5,26.5,0
2020-02-02,Valencia,39,10.0,5.0,0.2568,207,6.0,0.0533,1,0,0,1,0,40.7,11.8,42.8,0
2020-02-02,Sevilla,18,4.0,1.0,0.2261,90,4.0,0.0555,1,0,0,1,0,40.6,12.0,29.9,0
2020-02-02,Malaga,8,2.0,1.0,0.2378,152,7.0,0.0526,1,0,0,1,0,47.4,12.4,29.4,0
2020-02-02,Zaragoza,43,10.0,0.0,0.2341,52,3.0,0.0573,1,0,0,1,0,50.3,6.9,18.1,0
2020-02-02,Bilbao,23,5.0,5.0,0.2189,161,4.0,0.0558,1,0,0,1,0,73.7,12.1,13.1,0
2020-02-02,Murcia,15,3.0,3.0,0.2022,72,1.0,0.0559,1,0,0,1,0,41.3,12.5,18.3,0
2020-02-02,Palma,33,8.0,0.0,0.2413,66,4.0,0.0603,1,0,0,1,0,62.9,11.4,66.3,0
2020-02-02,A Coruna,25,5.0,0.0,0.2035,32,2.0,0.062,1,0,0,1,0,88.9,13.4,12.8,0
2020-02-03,Madrid,41,10.0,5.0,0.2428,310,12.0,0.0549,1,0,0,1,0,51.4,12.6,40.0,0
2020-02-03,Barcelona,34,8.0,3.0,0.2343,208,9.0,0.0577,1,0,0,1,0,50.5,14.5,31.4,0
2020-02-03,Valencia,14,3.0,1.0,0.2123,53,2.0,0.0562,1,0,0,1,0,52.3,8.5,11.4,0
2020-02-03,Sevilla,13,3.0,1.0,0.2381,121,5.0,0.0497,1,0,0,1,0,34.4,12.3,18.2,0
2020-02-03,Malaga,19,5.0,1.0,0.2583,98,4.0,0.0511,1,0,0,1,0,53.0,15.3,38.2,0
2020-02-03,Zaragoza,27,6.0,2.0,0.2217,52,1.0,0.0579,1,0,0,1,0,42.6,7.1,10.2,0
2020-02-03,Bilbao,23,5.0,1.0,0.2203,95,5.0,0.0633,1,0,0,1,0,102.9,12.0,7.4,0
2020-02-03,Murcia,8,2.0,1.0,0.2375,82,4.0,0.061,1,0,0,1,0,45.8,15.2,20.9,0
2020-02-03,Palma,22,5.0,1.0,0.2294,56,2.0,0.0539,1,0,0,1,0,66.4,11.1,52.2,0
2020-02-03,A Coruna,5,1.0,0.0,0.1954,69,4.0,0.0583,1,0,0,1,0,82.5,3.6,31.3,0
2020-02-04,Madrid,41,9.0,1.0,0.22,312,16.0,0.0545,1,0,0,1,0,53.3,5.6,19.0,0
2020-02-04,Barcelona,8,2.0,5.0,0.2563,198,6.0,0.0556,1,0,0,1,0,59.3,14.1,26.4,0
2020-02-04,Valencia,34,8.0,4.0,0.2376,138,3.0,0.0508,1,0,0,1,0,30.6,13.6,34.7,0
2020-02-04,Sevilla,13,3.0,0.0,0.233,38,2.0,0.0527,1,0,0,1,0,52.4,13.4,34.3,0
2020-02-04,Malaga,20,5.0,3.0,0.2539,125,4.0,0.0561,1,0,0,1,0,78.0,16.0,52.5,0
2020-02-04,Zaragoza,9,2.0,1.0,0.2288,18,0.0,0.056,1,0,0,1,0,50.5,5.4,11.0,0
2020-02-04,Bilbao,5,1.0,2.0,0.2117,68,2.0,0.0588,1,0,0,1,0,75.9,10.5,4.3,0
2020-02-04,Murcia,4,1.0,3.0,0.2307,100,2.0,0.0501,1,0,0,1,0,47.9,9.5,9.4,0
2020-02-04,Palma,8,2.0,0.0,0.2459,19,1.0,0.0532,1,0,0,1,0,49.5,12.6,40.9,0
2020-02-04,A Coruna,23,5.0,0.0,0.2177,68,4.0,0.0589,1,0,0,1,0,74.9,6.9,40.1,0
2020-02-05,Madrid,38,9.0,3.0,0.2351,208,9.0,0.0577,1,0,0,1,0,73.4,13.9,5.9,0
2020-02-05,Barcelona,31,7.0,7.0,0.2276,223,6.0,0.0582,1,0,0,1,0,62.6,11.6,36.9,0
2020-02-05,Valencia,33,8.0,3.0,0.2394,172,6.0,0.0522,1,0,0,1,0,62.0,13.5,27.5,0
2020-02-05,Sevilla,16,4.0,3.0,0.2426,176,6.0,0.0513,1,0,0,1,0,50.9,12.9,16.7,0
2020-02-05,Malaga,24,6.0,1.0,0.2488,94,4.0,0.0531,1,0,0,1,0,39.7,16.0,21.9,0
2020-02-05,Zaragoza,12,3.0,0.0,0.2487,72,4.0,0.0554,1,0,0,1,0,45.6,9.0,14.3,0
2020-02-05,Bilbao,26,6.0,2.0,0.2304,103,3.0,0.0483,1,0,0,1,0,65.9,8.1,15.9,0
2020-02-05,Murcia,31,7.0,1.0,0.2262,80,4.0,0.0625,1,0,0,1,0,75.2,16.7,0.0,0
2020-02-05,Palma,37,9.0,0.0,0.2456,119,7.0,0.0588,1,0,0,1,0,59.4,10.7,45.9,0
2020-02-05,A Coruna,23,5.0,3.0,0.2202,117,4.0,0.0601,1,0,0,1,0,74.1,5.9,8.9,0
2020-02-06,Madrid,49,13.0,6.0,0.2637,307,7.0,0.0424,1,0,0,0,0,30.2,11.1,36.2,0
2020-02-06,Barcelona,32,8.0,3.0,0.2501,321,12.0,0.0467,1,0,0,0,0,45.9,12.7,44.1,0
2020-02-06,Valencia,27,6.0,1.0,0.2197,81,3.0,0.0493,1,0,0,0,0,55.7,12.0,18.5,0
2020-02-06,Sevilla,29,7.0,3.0,0.2425,124,4.0,0.0565,1,0,0,0,0,59.6,17.7,28.5,0
2020-02-06,Malaga,25,6.0,1.0,0.2408,116,5.0,0.0518,1,0,0,0,0,52.2,12.4,50.0,0
2020-02-06,Zaragoza,20,4.0,2.0,0.2018,76,2.0,0.0529,1,0,0,0,0,80.9,9.1,7.4,0
2020-02-06,Bilbao,22,5.0,1.0,0.2312,74,3.0,0.0542,1,0,0,0,0,57.8,5.8,36.9,0
2020-02-06,Murcia,34,8.0,3.0,0.2329,165,5.0,0.0485,1,0,0,0,0,45.6,16.2,25.5,0
2020-02-06,Palma,26,6.0,2.0,0.2303,70,2.0,0.0568,1,0,0,0,0,66.2,13.4,73.9,0
2020-02-06,A Coruna,36,8.0,1.0,0.2217,67,3.0,0.0593,1,0,0,0,0,89.4,10.3,25.5,0
2020-02-07,Madrid,54,14.0,6.0,0.2589,362,13.0,0.0525,1,0,0,0,0,57.0,8.8,36.9,0
2020-02-07,Barcelona,52,13.0,5.0,0.2494,179,4.0,0.0503,1,0,0,0,0,46.5,12.7,46.7,0
2020-02-07,Valencia,37,9.0,5.0,0.2462,187,5.0,0.0533,1,0,0,0,0,57.8,9.4,37.0,0
2020-02-07,Sevilla,13,3.0,2.0,0.2385,107,4.0,0.0558,1,0,0,0,0,62.7,11.3,52.5,0
2020-02-07,Malaga,18,4.0,3.0,0.2249,159,5.0,0.0504,1,0,0,0,0,51.0,17.7,41.9,0
2020-02-07,Zaragoza,25,6.0,0.0,0.2434,85,4.0,0.047,1,0,0,0,0,49.8,2.6,10.7,0
2020-02-07,Bilbao,18,4.0,2.0,0.2259,112,4.0,0.0537,1,0,0,0,0,74.5,13.2,8.7,0
2020-02-07,Murcia,14,3.0,3.0,0.2216,186,6.0,0.0483,1,0,0,0,0,47.8,16.0,54.1,0
2020-02-07,Palma,17,4.0,3.0,0.2304,125,4.0,0.0561,1,0,0,0,0,45.4,12.6,63.2,0
2020-02-07,A Coruna,13,3.0,1.0,0.2246,78,3.0,0.0514,1,0,0,0,0,72.1,12.7,12.1,0
2020-02-08,Madrid,46,12.0,6.0,0.2583,227,6.0,0.0529,1,0,0,0,0,51.2,11.4,18.7,0
2020-02-08,Barcelona,24,6.0,3.0,0.2481,191,7.0,0.0524,1,0,0,0,0,50.7,9.6,55.6,0
2020-02-08,Valencia,17,4.0,2.0,0.229,203,8.0,0.0494,1,0,0,0,0,57.2,12.2,33.1,0
2020-02-08,Sevilla,64,14.0,3.0,0.2198,111,3.0,0.0538,1,0,0,0,0,65.6,15.0,23.7,0
2020-02-08,Malaga,18,4.0,1.0,0.2225,103,4.0,0.0485,1,0,0,0,0,67.3,15.2,37.1,0
2020-02-08,Zaragoza,12,3.0,0.0,0.2417,19,1.0,0.0534,1,0,0,0,0,64.9,7.7,15.9,0
2020-02-08,Bilbao,19,4.0,1.0,0.2103,57,2.0,0.0529,1,0,0,0,0,91.5,10.6,22.5,0
2020-02-08,Murcia,20,5.0,1.0,0.2496,40,1.0,0.0494,1,0,0,0,0,20.7,16.5,9.8,0
2020-02-08,Palma,21,5.0,4.0,0.2363,75,0.0,0.0532,1,0,0,0,0,71.9,19.3,52.7,0
2020-02-08,A Coruna,61,12.0,1.0,0.1955,88,4.0,0.057,1,0,0,0,0,85.5,10.1,20.4,0
2020-02-09,Madrid,29,7.0,3.0,0.2414,227,9.0,0.0528,1,0,0,0,0,54.1,10.7,32.6,0
2020-02-09,Barcelona,62,15.0,9.0,0.2402,320,8.0,0.0532,1,0,0,0,0,65.3,13.6,31.7,0
2020-02-09,Valencia,23,5.0,2.0,0.2199,199,8.0,0.0502,1,0,0,0,0,53.7,8.3,26.9,0
2020-02-09,Sevilla,9,2.0,2.0,0.2151,127,4.0,0.0472,1,0,0,0,0,58.9,13.1,40.3,0
2020-02-09,Malaga,25,6.0,0.0,0.2364,221,11.0,0.0498,1,0,0,0,0,59.5,16.8,41.8,0
2020-02-09,Zaragoza,9,2.0,1.0,0.2317,77,3.0,0.0517,1,0,0,0,0,64.6,8.6,0.0,0
2020-02-09,Bilbao,15,3.0,1.0,0.1941,84,4.0,0.0596,1,0,0,0,0,90.7,16.0,14.7,0
2020-02-09,Murcia,22,5.0,0.0,0.2245,20,1.0,0.0509,1,0,0,0,0,39.5,18.1,12.2,0
2020-02-09,Palma,12,3.0,0.0,0.2456,79,4.0,0.0505,1,0,0,0,0,53.1,14.3,47.5,0
2020-02-09,A Coruna,14,3.0,1.0,0.213,37,1.0,0.054,1,0,0,0,0,71.9,10.8,16.2,0
2020-02-10,Madrid,25,6.0,3.0,0.2381,231,9.0,0.0519,1,0,0,0,0,57.2,12.8,18.6,0
2020-02-10,Barcelona,29,7.0,1.0,0.2411,143,7.0,0.0558,1,0,0,0,0,56.3,10.4,34.9,0
2020-02-10,Valencia,13,3.0,3.0,0.2298,192,6.0,0.0469,1,0,0,0,0,43.0,12.7,31.5,0
2020-02-10,Sevilla,9,2.0,5.0,0.2331,147,2.0,0.0475,1,0,0,0,0,49.6,18.4,21.8,0
2020-02-10,Malaga,26,6.0,0.0,0.2299,42,2.0,0.0472,1,0,0,0,0,50.5,11.6,61.3,0
2020-02-10,Zaragoza,2,0.0,3.0,0.2236,117,3.0,0.0512,1,0,0,0,0,66.4,8.3,0.5,0
2020-02-10,Bilbao,20,4.0,1.0,0.2021,99,4.0,0.0503,1,0,0,0,0,96.6,15.1,23.6,0
2020-02-10,Murcia,34,8.0,1.0,0.2322,100,4.0,0.0501,1,0,0,0,0,51.6,11.7,17.0,0
2020-02-10,Palma,27,7.0,1.0,0.2546,57,2.0,0.0528,1,0,0,0,0,42.2,14.7,55.6,0
2020-02-10,A Coruna,14,3.0,1.0,0.2154,79,3.0,0.0505,1,0,0,0,0,70.3,14.9,19.3,0
2020-02-11,Madrid,5,1.0,2.0,0.2153,186,4.0,0.0323,0,0,0,0,0,61.0,10.0,19.9,0
2020-02-11,Barcelona,39,9.0,2.0,0.2324,203,5.0,0.0345,0,0,0,0,0,43.2,10.4,36.8,0
2020-02-11,Valencia,30,7.0,2.0,0.2338,162,3.0,0.0309,0,0,0,0,0,36.8,15.8,32.7,0
2020-02-11,Sevilla,25,5.0,1.0,0.1975,220,6.0,0.0318,0,0,0,0,0,42.5,16.7,19.5,0
2020-02-11,Malaga,9,2.0,2.0,0.2121,184,3.0,0.0272,0,0,0,0,0,50.2,10.9,63.7,0
2020-02-11,Zaragoza,37,7.0,0.0,0.19,76,3.0,0.0394,0,0,0,0,0,56.7,10.1,2.8,0
2020-02-11,Bilbao,31,6.0,1.0,0.1938,107,3.0,0.0376,0,0,0,0,0,92.7,13.0,22.4,0
2020-02-11,Murcia,5,1.0,0.0,0.1982,33,1.0,0.03,0,0,0,0,0,51.2,14.7,16.6,0
2020-02-11,Palma,25,5.0,1.0,0.2004,93,2.0,0.0321,0,0,0,0,0,63.6,13.8,37.1,0
2020-02-11,A Coruna,16,3.0,1.0,0.1875,68,1.0,0.0293,0,0,0,0,0,69.8,12.9,22.2,0
2020-02-12,Madrid,57,11.0,3.0,0.1933,396,11.0,0.0353,0,0,0,0,0,76.6,10.1,36.0,0
2020-02-12,Barcelona,33,8.0,2.0,0.2453,244,5.0,0.0287,0,0,0,0,0,46.1,17.6,32.6,0
2020-02-12,Valencia,28,6.0,3.0,0.212,239,5.0,0.0335,0,0,0,0,0,32.0,12.6,41.3,0
2020-02-12,Sevilla,41,9.0,2.0,0.2202,144,2.0,0.0277,0,0,0,0,0,37.3,15.6,33.6,0
2020-02-12,Malaga,9,2.0,1.0,0.2295,114,3.0,0.0351,0,0,0,0,0,34.0,18.9,43.0,0
2020-02-12,Zaragoza,29,6.0,0.0,0.2085,128,4.0,0.0312,0,0,0,0,0,40.7,7.9,10.9,0
2020-02-12,Bilbao,28,5.0,0.0,0.1807,49,2.0,0.0411,0,0,0,0,0,101.7,9.5,18.9,0
2020-02-12,Murcia,18,4.0,1.0,0.2173,147,3.0,0.0271,0,0,0,0,0,39.3,14.1,18.3,0
2020-02-12,Palma,14,3.0,2.0,0.2105,190,3.0,0.0263,0,0,0,0,0,45.5,12.5,49.0,0
2020-02-12,A Coruna,11,2.0,0.0,0.1865,64,2.0,0.0314,0,0,0,0,0,70.0,11.3,0.0,0
2020-02-13,Madrid,38,8.0,3.0,0.2086,233,6.0,0.0387,0,0,0,0,0,73.5,6.5,34.2,0
2020-02-13,Barcelona,48,11.0,4.0,0.231,602,13.0,0.0283,0,0,0,0,0,43.6,14.9,35.4,0
2020-02-13,Valencia,21,5.0,4.0,0.2362,180,2.0,0.0333,0,0,0,0,0,29.1,8.3,27.0,0
2020-02-13,Sevilla,11,2.0,2.0,0.1777,145,3.0,0.0344,0,0,0,0,0,68.1,16.6,24.0,0
2020-02-13,Malaga,14,3.0,2.0,0.2127,335,7.0,0.0269,0,0,0,0,0,54.7,13.0,34.3,0
2020-02-13,Zaragoza,37,7.0,0.0,0.1908,64,2.0,0.0312,0,0,0,0,0,58.1,11.7,2.2,0
2020-02-13,Bilbao,73,12.0,2.0,0.1645,310,10.0,0.0387,0,0,0,0,0,102.6,16.1,8.3,0
2020-02-13,Murcia,27,5.0,1.0,0.1877,93,2.0,0.0323,0,0,0,0,0,54.1,15.9,13.8,0
2020-02-13,Palma,5,1.0,2.0,0.1959,162,3.0,0.0308,0,0,0,0,0,66.7,19.7,60.1,0
2020-02-13,A Coruna,16,3.0,3.0,0.1909,225,4.0,0.0311,0,0,0,0,0,80.7,11.1,17.3,0
2020-02-14,Madrid,46,9.0,4.0,0.1969,481,11.0,0.0312,0,0,0,0,0,69.9,5.7,16.5,0
